run_id,set,task_id,category,easy,condition,rep,uncached_equivalent_all,uncached_equivalent,input_tokens,cache_creation_input_tokens,cache_read_input_tokens,output_tokens_all,output_tokens,subagents_spawned,first_turn_cache_creation,total_cost_usd,num_turns,duration_ms,duration_api_ms,tool_read,tool_grep,tool_glob,tool_bash,tool_bash_graphify,tool_calls_total,tool_result_bytes_total,read_graph_json,skill_attributions,is_error,terminal_reason,permission_denials,score,success
IMP2-rename-issue-created__haiku-mempalace__r1,mempalace,IMP2-rename-issue-created,impact,true,haiku-mempalace,1,122663,121692,44,12762,108886,1456,1441,0,8610,0.0447076,5,24825,25157,1,0,0,1,0,4,6632,false,0,false,completed,0,0.7142857142857143,false
IMP2-rename-issue-created__mempalace__r1,mempalace,IMP2-rename-issue-created,impact,true,mempalace,1,293762,292791,14,29928,262849,1840,1825,0,11094,0.19160580000000002,7,35167,36469,0,0,0,4,0,6,38838,false,0,false,completed,0,0.8,false
IMP3-limited-resource-union__haiku-mempalace__r1,mempalace,IMP3-limited-resource-union,impact,false,haiku-mempalace,1,522261,521251,90,81673,439488,3197,3182,0,8652,0.22437980000000002,9,40631,41215,0,0,0,0,0,8,208571,false,0,false,completed,0,0.9166666666666666,true
IMP3-limited-resource-union__mempalace__r1,mempalace,IMP3-limited-resource-union,impact,false,mempalace,1,801216,800206,20,96581,703605,5009,4994,0,11143,0.57811,16,58066,58509,2,0,0,2,0,15,186375,false,0,false,completed,0,0.9166666666666666,true
LOC1-shortcut-match__haiku-mempalace__r1,mempalace,LOC1-shortcut-match,locate,true,haiku-mempalace,1,73267,72289,30,12786,59473,729,715,0,8626,0.036172300000000004,3,10282,10878,0,0,0,0,0,2,9172,false,0,false,completed,0,1,true
LOC1-shortcut-match__mempalace__r1,mempalace,LOC1-shortcut-match,locate,true,mempalace,1,96736,95758,6,16239,79513,349,335,0,11095,0.0852686,3,10782,13583,0,0,0,0,0,2,9175,false,0,false,completed,0,1,true
LOC2-webhook-plan-cap__haiku-mempalace__r1,mempalace,LOC2-webhook-plan-cap,locate,false,haiku-mempalace,1,110500,109518,40,21345,88133,1210,1196,0,8618,0.058575300000000004,4,15797,16410,0,0,0,0,0,3,33861,false,0,false,completed,0,0.5,false
LOC2-webhook-plan-cap__mempalace__r1,mempalace,LOC2-webhook-plan-cap,locate,false,mempalace,1,184190,183208,10,27889,155309,1348,1335,0,11098,0.1570348,6,27405,28022,2,0,0,0,0,5,33880,false,0,false,completed,0,0.5,false
LOC3-digest-window__haiku-mempalace__r1,mempalace,LOC3-digest-window,locate,false,haiku-mempalace,1,437292,436311,108,29665,406538,3072,3057,0,8614,0.11643280000000002,12,40705,41337,6,0,0,0,0,11,51100,false,0,false,completed,0,0.5,false
LOC3-digest-window__mempalace__r1,mempalace,LOC3-digest-window,locate,false,mempalace,1,201210,200229,10,30983,169236,1585,1570,0,11106,0.1745552,7,19845,20690,2,0,0,0,0,6,41805,false,0,false,completed,0,0.5,false
REF1-assertcan-callers__haiku-mempalace__r1,mempalace,REF1-assertcan-callers,reference,false,haiku-mempalace,1,379073,378116,102,23512,354502,3358,3343,0,8590,0.1003232,12,40525,40511,3,0,0,5,0,11,28406,false,0,false,completed,0,1,true
REF1-assertcan-callers__mempalace__r1,mempalace,REF1-assertcan-callers,reference,false,mempalace,1,389472,388515,16,41266,347233,2515,2499,0,11071,0.2605696,8,31343,31702,0,0,0,4,0,7,64598,false,0,false,completed,0,0.9333333333333333,true
REF2-would-exceed-limit-callers__haiku-mempalace__r1,mempalace,REF2-would-exceed-limit-callers,reference,false,haiku-mempalace,1,926657,925681,138,95992,829551,4987,4971,0,8615,0.30098810000000004,14,65307,65863,0,0,0,0,0,13,244294,false,0,false,completed,0,0.7272727272727273,false
REF2-would-exceed-limit-callers__mempalace__r1,mempalace,REF2-would-exceed-limit-callers,reference,false,mempalace,1,537681,536705,18,77643,459044,5526,5511,0,11109,0.45857780000000004,17,60945,61749,11,0,0,0,0,16,140956,false,0,false,completed,0,0.923076923076923,true
REF3-issue-created-subscribers__haiku-mempalace__r1,mempalace,REF3-issue-created-subscribers,reference,false,haiku-mempalace,1,602617,601630,120,45448,556062,3281,3267,0,8629,0.1640142,13,43884,44276,3,0,0,2,0,12,96719,false,0,false,completed,0,1,true
REF3-issue-created-subscribers__mempalace__r1,mempalace,REF3-issue-created-subscribers,reference,false,mempalace,1,514695,513708,16,72332,441360,2618,2604,0,11103,0.404729,11,32180,32639,0,0,0,2,0,10,139571,false,0,false,completed,0,1,true
XEXP1-webhook-delivery__haiku-mempalace__r1,mempalace,XEXP1-webhook-delivery,explain,false,haiku-mempalace,1,497712,496674,108,41494,455072,3454,3442,0,8683,0.1469112,12,52155,52759,6,0,0,0,0,11,86751,false,0,false,completed,0,1,true
XEXP1-webhook-delivery__mempalace__r1,mempalace,XEXP1-webhook-delivery,explain,false,mempalace,1,450689,449651,14,77056,372581,5904,5890,0,11182,0.44277619999999995,19,61646,62541,4,0,0,0,0,18,145606,false,0,false,completed,0,1,true
XEXP2-invitation-lifecycle__haiku-mempalace__r1,mempalace,XEXP2-invitation-lifecycle,explain,false,haiku-mempalace,1,1942397,1941370,290,69394,1871686,6971,6959,0,8663,0.3621286,34,103677,103361,13,0,0,12,0,33,148823,false,0,false,completed,0,0.6,true
XEXP2-invitation-lifecycle__mempalace__r1,mempalace,XEXP2-invitation-lifecycle,explain,false,mempalace,1,1197518,1196491,32,83291,1113168,8539,8526,0,11160,0.6422136,23,104723,105066,7,0,0,6,0,22,152066,false,0,false,completed,0,0.8,true
XEXP3-plan-change__haiku-mempalace__r1,mempalace,XEXP3-plan-change,explain,false,haiku-mempalace,1,860328,859301,164,61653,797484,5696,5684,0,8672,0.23272539999999997,18,86854,88105,8,0,0,0,0,17,141727,false,0,false,completed,0,0.8,true
XEXP3-plan-change__mempalace__r1,mempalace,XEXP3-plan-change,explain,false,mempalace,1,1177304,1176277,28,105341,1070908,12818,12803,0,11177,0.7647336,25,145520,146288,11,0,0,0,0,24,193985,false,0,false,completed,0,1,true
XEXP4-signin-to-actor__haiku-mempalace__r1,mempalace,XEXP4-signin-to-actor,explain,false,haiku-mempalace,1,463099,462057,100,43998,417959,4688,4674,0,8681,0.1543739,16,57483,58260,10,0,0,0,0,15,94646,false,0,false,completed,0,0.8,true
XEXP4-signin-to-actor__mempalace__r1,mempalace,XEXP4-signin-to-actor,explain,false,mempalace,1,514562,513520,16,80271,433233,8736,8721,0,11196,0.4960896,15,90336,90980,3,0,0,0,0,14,151290,false,0,false,completed,0,1,true
XEXP5-search-index__haiku-mempalace__r1,mempalace,XEXP5-search-index,explain,false,haiku-mempalace,1,658164,657142,132,42668,614342,4344,4329,0,8670,0.1696442,15,63232,63837,9,0,0,0,0,14,88073,false,0,false,completed,0,0.6,true
XEXP5-search-index__mempalace__r1,mempalace,XEXP5-search-index,explain,false,mempalace,1,396529,395507,14,70209,325284,4024,4011,0,11165,0.3871178,13,47938,48850,2,0,0,0,0,12,131734,false,0,false,completed,0,0.8,true
XEXP6-overdue-sweep__haiku-mempalace__r1,mempalace,XEXP6-overdue-sweep,explain,false,haiku-mempalace,1,701592,700554,140,52527,647887,4108,4094,0,8680,0.1915607,15,63391,63888,5,0,0,0,0,14,119848,false,0,false,completed,0,0.8,true
XEXP6-overdue-sweep__mempalace__r1,mempalace,XEXP6-overdue-sweep,explain,false,mempalace,1,1027400,1026362,26,104929,921407,10516,10502,0,11173,0.7101773999999998,19,125306,126149,5,0,0,0,0,18,205006,false,0,false,completed,0,1,true
XFIX1-csv-quote-escape__haiku-mempalace__r1,mempalace,XFIX1-csv-quote-escape,fix,false,haiku-mempalace,1,200238,199256,62,18512,180682,2395,2381,0,8627,0.0681112,7,31869,30316,2,0,0,1,0,6,19331,false,0,false,completed,0,1,true
XFIX1-csv-quote-escape__mempalace__r1,mempalace,XFIX1-csv-quote-escape,fix,false,mempalace,1,216777,215795,12,20865,194918,943,929,0,11107,0.1328096,6,13852,14502,1,0,0,0,0,5,17633,false,0,false,completed,0,1,true
XFIX2-mention-inside-code__haiku-mempalace__r1,mempalace,XFIX2-mention-inside-code,fix,false,haiku-mempalace,1,261914,260928,80,22247,238601,5291,5280,0,8619,0.09587509999999999,9,58808,59519,2,0,0,0,0,8,21272,false,0,false,completed,0,1,true
XFIX2-mention-inside-code__mempalace__r1,mempalace,XFIX2-mention-inside-code,fix,false,mempalace,1,223937,222951,12,24214,198725,1487,1472,0,11097,0.152406,7,35242,36008,1,0,0,0,0,6,26043,false,0,false,completed,0,1,true
XFIX3-last-owner-removable__haiku-mempalace__r1,mempalace,XFIX3-last-owner-removable,fix,false,haiku-mempalace,1,452446,84853,26,6993,77834,7434,3613,1,8634,0.15667245,3,39228,86211,1,0,0,0,0,4,6400,false,0,false,completed,0,1,true
XFIX3-last-owner-removable__mempalace__r1,mempalace,XFIX3-last-owner-removable,fix,false,mempalace,1,252016,251030,14,21398,229618,2680,2668,0,11102,0.1592696,7,33947,34377,1,0,0,1,0,6,15281,false,0,false,completed,0,1,true
XFIX4-advanced-search-inverted__haiku-mempalace__r1,mempalace,XFIX4-advanced-search-inverted,fix,false,haiku-mempalace,1,221015,220021,62,24718,195241,6651,6636,0,8633,0.10327110000000002,7,72121,72571,2,0,0,1,0,6,24813,false,0,false,completed,0,1,true
XFIX4-advanced-search-inverted__mempalace__r1,mempalace,XFIX4-advanced-search-inverted,fix,false,mempalace,1,876252,875258,28,70864,804366,9317,9302,0,11121,0.5384742,14,125060,125581,5,0,0,0,0,13,114871,false,0,false,completed,0,1,true
XFIX5-self-notification__haiku-mempalace__r1,mempalace,XFIX5-self-notification,fix,false,haiku-mempalace,1,173262,172289,56,19354,152879,2625,2613,0,8609,0.0681499,6,31404,32050,1,0,0,0,0,4,23381,false,0,false,completed,0,1,true
XFIX5-self-notification__mempalace__r1,mempalace,XFIX5-self-notification,fix,false,mempalace,1,230758,229785,12,27648,202125,1816,1802,0,11086,0.170104,6,24179,24769,1,0,0,0,0,5,32694,false,0,false,completed,0,0,false
XFIX6-revoked-invite-accepted__haiku-mempalace__r1,mempalace,XFIX6-revoked-invite-accepted,fix,false,haiku-mempalace,1,248810,247829,70,23037,224722,2597,2584,0,8620,0.08258220000000001,8,33468,34136,4,0,0,0,0,7,32116,false,0,false,completed,0,1,true
XFIX6-revoked-invite-accepted__mempalace__r1,mempalace,XFIX6-revoked-invite-accepted,fix,false,mempalace,1,458310,457329,18,51245,406066,2571,2556,0,11089,0.31284519999999993,9,49578,50593,1,0,0,0,0,8,86969,false,0,false,completed,0,1,true
XIMP1-role-union__haiku-mempalace__r1,mempalace,XIMP1-role-union,impact,false,haiku-mempalace,1,1445831,1444829,226,54036,1390567,7227,7214,0,8644,0.2844917,27,98823,97322,4,0,0,16,0,26,107275,false,0,false,completed,0,0.8421052631578948,false
XIMP1-role-union__mempalace__r1,mempalace,XIMP1-role-union,impact,false,mempalace,1,1481264,1480262,26,139678,1340558,11313,11301,0,11121,0.9409476,23,120512,120875,5,0,0,4,0,22,277176,false,0,false,completed,0,0.8421052631578948,false
XIMP2-rename-comment-created__haiku-mempalace__r1,mempalace,XIMP2-rename-comment-created,impact,true,haiku-mempalace,1,313322,312351,68,36110,276173,2727,2713,0,8610,0.1145113,8,49212,31220,1,0,0,4,0,7,65530,false,0,false,completed,0,0.7142857142857143,false
XIMP2-rename-comment-created__mempalace__r1,mempalace,XIMP2-rename-comment-created,impact,true,mempalace,1,241509,240538,12,28470,212056,3639,3625,0,11094,0.19360619999999998,6,39352,40236,0,0,0,3,0,5,31676,false,0,false,completed,0,0.8,false
XIMP3-issue-status-union__haiku-mempalace__r1,mempalace,XIMP3-issue-status-union,impact,false,haiku-mempalace,1,1737478,1736473,284,50339,1685850,10251,10236,0,8641,0.321807,35,128186,126340,6,0,0,26,0,34,65893,false,0,false,completed,0,0.9714285714285714,true
XIMP3-issue-status-union__mempalace__r1,mempalace,XIMP3-issue-status-union,impact,false,mempalace,1,2079806,2078801,30,176665,1902106,11659,11644,0,11115,1.2046611999999999,31,167420,167802,2,0,0,5,0,30,359882,false,0,false,completed,0,0.9714285714285714,true
XIMP4-feature-flag-key-union__haiku-mempalace__r1,mempalace,XIMP4-feature-flag-key-union,impact,false,haiku-mempalace,1,959939,958924,182,52828,905914,6155,6138,0,8648,0.22821940000000002,22,82107,82105,16,0,0,2,0,21,110209,false,0,false,completed,0,1,true
XIMP4-feature-flag-key-union__mempalace__r1,mempalace,XIMP4-feature-flag-key-union,impact,false,mempalace,1,392904,391889,14,52454,339421,5700,5683,0,11138,0.3356582,12,69211,70207,5,0,0,3,0,11,81272,false,0,false,completed,0,1,true
XIMP5-plan-id-union__haiku-mempalace__r1,mempalace,XIMP5-plan-id-union,impact,false,haiku-mempalace,1,2424207,2423198,244,86357,2336597,10127,10112,0,8654,0.45826169999999994,30,119839,119284,8,0,0,19,0,29,166428,false,0,false,completed,0,0.8571428571428571,false
XIMP5-plan-id-union__mempalace__r1,mempalace,XIMP5-plan-id-union,impact,false,mempalace,1,723818,722809,18,94321,628470,9532,9517,0,11125,0.599268,14,92805,93401,2,0,0,3,0,13,172059,false,0,false,completed,0,0.8571428571428571,false
XIMP6-limit-check-field__haiku-mempalace__r1,mempalace,XIMP6-limit-check-field,impact,false,haiku-mempalace,1,520718,519699,140,22658,496901,7291,7276,0,8655,0.1326201,17,82115,82153,4,0,0,10,0,16,15832,false,0,false,completed,0,0.888888888888889,false
XIMP6-limit-check-field__mempalace__r1,mempalace,XIMP6-limit-check-field,impact,false,mempalace,1,558813,557794,14,116241,441539,6451,6437,0,11157,0.6187588,13,64171,64901,0,0,0,0,0,12,232948,false,0,false,completed,0,0.888888888888889,false
XLOC1-retry-throttle__haiku-mempalace__r1,mempalace,XLOC1-retry-throttle,locate,true,haiku-mempalace,1,106008,105023,38,16933,88052,1356,1344,0,8618,0.050474200000000004,4,17788,18437,1,0,0,0,0,3,19730,false,0,false,completed,0,1,true
XLOC1-retry-throttle__mempalace__r1,mempalace,XLOC1-retry-throttle,locate,true,mempalace,1,172651,171666,10,20846,150810,883,871,0,11101,0.12332099999999999,5,14656,15434,1,0,0,0,0,4,18247,false,0,false,completed,0,1,true
XLOC2-invite-link-validity__haiku-mempalace__r1,mempalace,XLOC2-invite-link-validity,locate,false,haiku-mempalace,1,143693,142701,48,21904,120749,1431,1414,0,8622,0.06407790000000001,5,19986,20755,1,0,0,0,0,4,34642,false,0,false,completed,0,1,true
XLOC2-invite-link-validity__mempalace__r1,mempalace,XLOC2-invite-link-validity,locate,false,mempalace,1,135611,134619,8,20430,114181,456,443,0,11108,0.1100592,4,14059,16038,0,0,0,0,0,3,19052,false,0,false,completed,0,1,true
XLOC3-issue-number-allocation__haiku-mempalace__r1,mempalace,XLOC3-issue-number-allocation,locate,false,haiku-mempalace,1,106690,105715,40,17536,88139,1049,1037,0,8617,0.0501459,4,14292,14717,0,0,0,0,0,3,22282,false,0,false,completed,0,1,true
XLOC3-issue-number-allocation__mempalace__r1,mempalace,XLOC3-issue-number-allocation,locate,false,mempalace,1,98601,97626,6,18126,79494,338,326,0,11091,0.09270980000000001,3,7060,7738,0,0,0,0,0,2,14093,false,0,false,completed,0,1,true
XLOC4-session-lifetime__haiku-mempalace__r1,mempalace,XLOC4-session-lifetime,locate,false,haiku-mempalace,1,75271,74277,30,14763,59484,925,913,0,8630,0.041123400000000004,3,11811,12484,0,0,0,0,0,2,15114,false,0,false,completed,0,1,true
XLOC4-session-lifetime__mempalace__r1,mempalace,XLOC4-session-lifetime,locate,false,mempalace,1,99099,98105,6,18570,79529,572,560,0,11109,0.0968518,3,8010,8944,0,0,0,0,0,2,15497,false,0,false,completed,0,1,true
XLOC5-delivery-retry-policy__haiku-mempalace__r1,mempalace,XLOC5-delivery-retry-policy,locate,false,haiku-mempalace,1,106681,105697,38,17484,88175,1428,1415,0,8626,0.0519475,4,18282,18961,1,0,0,0,0,3,20581,false,0,false,completed,0,0,false
XLOC5-delivery-retry-policy__mempalace__r1,mempalace,XLOC5-delivery-retry-policy,locate,false,mempalace,1,138961,137977,8,20908,117061,823,809,0,11109,0.1162042,4,14048,14722,1,0,0,0,0,3,19117,false,0,false,completed,0,1,true
XLOC6-menu-entry-visibility__haiku-mempalace__r1,mempalace,XLOC6-menu-entry-visibility,locate,false,haiku-mempalace,1,109018,108042,40,20210,87792,1086,1071,0,8615,0.055645200000000006,4,15765,16421,0,0,0,0,0,3,31399,false,0,false,completed,0,1,true
XLOC6-menu-entry-visibility__mempalace__r1,mempalace,XLOC6-menu-entry-visibility,locate,false,mempalace,1,99376,98400,6,18894,79500,423,408,0,11097,0.096619,3,6934,7621,0,0,0,0,0,2,15555,false,0,false,completed,0,0.6666666666666666,false
XREF1-assertorgscope-callers__haiku-mempalace__r1,mempalace,XREF1-assertorgscope-callers,reference,false,haiku-mempalace,1,124228,123232,44,15350,107838,3958,3939,0,8632,0.0623138,5,40012,39912,1,0,0,1,0,4,15004,false,0,false,completed,0,0.9777777777777777,true
XREF1-assertorgscope-callers__mempalace__r1,mempalace,XREF1-assertorgscope-callers,reference,false,mempalace,1,330292,329296,14,39419,289863,4364,4345,0,11122,0.2602176,7,47828,48300,1,0,0,3,0,6,54741,false,0,false,completed,0,0.9777777777777777,true
XREF2-emit-callers__haiku-mempalace__r1,mempalace,XREF2-emit-callers,reference,false,haiku-mempalace,1,1454293,1453322,174,115006,1338142,4742,4728,0,8601,0.3886812,18,56629,56896,1,0,0,2,0,17,301921,false,0,false,completed,0,0.9600000000000001,true
XREF2-emit-callers__mempalace__r1,mempalace,XREF2-emit-callers,reference,false,mempalace,1,585655,584684,18,68862,515804,4678,4663,0,11084,0.42632080000000006,11,55545,55968,1,0,0,4,0,10,126543,false,0,false,completed,0,0.9600000000000001,true
XREF3-isenabled-callers__haiku-mempalace__r1,mempalace,XREF3-isenabled-callers,reference,false,haiku-mempalace,1,934519,933534,168,47683,885683,8105,8091,0,8621,0.2256123,20,96806,97064,13,0,0,3,0,19,85976,false,0,false,completed,0,0.909090909090909,true
XREF3-isenabled-callers__mempalace__r1,mempalace,XREF3-isenabled-callers,reference,false,mempalace,1,471560,470575,16,59155,411404,11489,11475,0,11094,0.43473779999999995,10,106288,106601,2,0,0,3,0,9,91700,false,0,false,completed,0,1,true
XREF4-comment-created-subscribers__haiku-mempalace__r1,mempalace,XREF4-comment-created-subscribers,reference,false,haiku-mempalace,1,1169236,1168251,200,48640,1119411,4904,4893,0,8618,0.2349261,23,66584,66849,5,0,0,10,0,22,100540,false,0,false,completed,0,1,true
XREF4-comment-created-subscribers__mempalace__r1,mempalace,XREF4-comment-created-subscribers,reference,false,mempalace,1,367211,366226,14,60273,305939,2849,2838,0,11100,0.3317278,10,33757,34477,3,0,0,0,0,9,108932,false,0,false,completed,0,1,true
XREF5-rate-limit-importers__haiku-mempalace__r1,mempalace,XREF5-rate-limit-importers,reference,true,haiku-mempalace,1,305223,304254,70,57320,246864,3532,3514,0,8602,0.15802539999999998,7,37492,38100,0,0,0,0,0,6,136552,false,0,false,completed,0,0.6956521739130435,false
XREF5-rate-limit-importers__mempalace__r1,mempalace,XREF5-rate-limit-importers,reference,true,mempalace,1,227888,226919,10,48824,178085,2862,2847,0,11082,0.260447,7,30615,31155,1,0,0,0,0,6,80654,false,0,false,completed,0,0.9473684210526316,true
XREF6-member-joined-repositories__haiku-mempalace__r1,mempalace,XREF6-member-joined-repositories,reference,false,haiku-mempalace,1,324309,323319,76,50250,272993,3380,3367,0,8632,0.14576530000000001,12,40448,41224,5,0,0,1,0,11,111766,false,0,false,completed,0,0,false
XREF6-member-joined-repositories__mempalace__r1,mempalace,XREF6-member-joined-repositories,reference,false,mempalace,1,482379,481389,18,61072,420299,3107,3094,0,11111,0.3603788,14,61771,62158,6,0,0,1,0,13,110265,false,0,false,completed,0,1,true
